image_filename,magnetism_mT,ldc_rp,delta_rp,target_material,is_coated,is_dilapidated,is_degraded
data_80_18.jpg,-0.0017,55050,-6578,Aluminum,1,0,1
data_80_19.jpg,-0.0001,59989,-1639,Aluminum,1,0,1
data_80_20.jpg,-0.0004,61634,6,Aluminum,1,0,1
data_81_1.jpg,-0.0002,59987,-1641,Aluminum,0,0,1
data_81_2.jpg,-0.0002,59143,-2485,Aluminum,0,0,1
data_81_3.jpg,0.0004,59229,-2399,Aluminum,0,0,1
data_81_4.jpg,-0.0007,58993,-2635,Aluminum,0,0,1
data_81_5.jpg,-0.0005,59010,-2618,Aluminum,0,0,1
data_81_6.jpg,-0.0001,61290,-338,Aluminum,0,0,1
data_81_7.jpg,-0.001,59467,-2161,Aluminum,0,0,1
data_81_8.jpg,0.0002,59642,-1986,Aluminum,0,0,1
data_81_9.jpg,-0.0004,59794,-1834,Aluminum,0,0,1
data_81_10.jpg,-0.0004,59223,-2405,Aluminum,0,0,1
data_81_11.jpg,-0.0004,61596,-32,Aluminum,0,0,1
data_81_12.jpg,0.0004,61396,-232,Aluminum,0,0,1
data_81_13.jpg,-0.0003,61555,-73,Aluminum,0,0,1
data_81_14.jpg,0.0011,61175,-453,Aluminum,0,0,1
data_81_15.jpg,0.001,61566,-62,Aluminum,0,0,1
data_81_16.jpg,0.0002,61529,-99,Aluminum,0,0,1
data_81_17.jpg,-0.0003,61495,-133,Aluminum,0,0,1
data_81_18.jpg,0.0016,61597,-31,Aluminum,0,0,1
data_81_19.jpg,0.0004,61615,-13,Aluminum,0,0,1
data_81_20.jpg,0.0002,61401,-227,Aluminum,0,0,1
data_82_1.jpg,-0.0002,59896,-1732,Aluminum,0,0,1
data_82_2.jpg,-0.0011,59383,-2245,Aluminum,0,0,1
data_82_3.jpg,0.0007,59744,-1884,Aluminum,0,0,1
data_82_4.jpg,-0.0005,61048,-580,Aluminum,0,0,1
data_82_5.jpg,-0.0002,61026,-602,Aluminum,0,0,1
data_82_6.jpg,-0.0001,60763,-865,Aluminum,0,0,1
data_82_7.jpg,-0.001,60701,-927,Aluminum,0,0,1
data_82_8.jpg,-0.001,59139,-2489,Aluminum,0,0,1
data_82_9.jpg,-0.0007,61326,-302,Aluminum,0,0,1
data_82_10.jpg,-0.0011,59194,-2434,Aluminum,0,0,1
data_82_11.jpg,-0.0007,59982,-1646,Aluminum,0,0,1
data_82_12.jpg,-0.0012,59602,-2026,Aluminum,0,0,1
data_82_13.jpg,-0.0015,61562,-66,Aluminum,0,0,1
data_82_14.jpg,-0.0008,61515,-113,Aluminum,0,0,1
data_82_15.jpg,-0.0006,61624,-4,Aluminum,0,0,1
data_82_16.jpg,-0.0003,61622,-6,Aluminum,0,0,1
data_82_17.jpg,-0.0009,61512,-116,Aluminum,0,0,1
data_82_18.jpg,-0.0027,61562,-66,Aluminum,0,0,1
data_82_19.jpg,-0.0013,61565,-63,Aluminum,0,0,1
data_82_20.jpg,-0.0007,61562,-66,Aluminum,0,0,1
data_83_1.jpg,-0.0009,61124,-522,Aluminum,0,0,0
data_83_2.jpg,-0.0002,59434,-2212,Aluminum,0,0,0
data_83_3.jpg,0.0001,61368,-278,Aluminum,0,0,0
data_83_4.jpg,-0.0006,61494,-152,Aluminum,0,0,0
data_83_5.jpg,-0.0005,61407,-239,Aluminum,0,0,0
data_83_6.jpg,-0.0007,59939,-1707,Aluminum,0,0,0
data_83_7.jpg,-0.001,61633,-13,Aluminum,0,0,0
data_83_8.jpg,-0.0012,60649,-997,Aluminum,0,0,0
data_83_9.jpg,-0.0011,59707,-1939,Aluminum,0,0,0
data_83_10.jpg,-0.0011,61290,-356,Aluminum,0,0,0
data_83_11.jpg,-0.0032,61569,-77,Aluminum,0,0,0
data_83_12.jpg,-0.0013,60943,-703,Aluminum,0,0,0
data_83_13.jpg,-0.0006,61580,-66,Aluminum,0,0,0
data_83_14.jpg,-0.0006,61319,-327,Aluminum,0,0,0
data_83_15.jpg,-0.0009,61582,-64,Aluminum,0,0,0
data_83_16.jpg,-0.0014,61582,-64,Aluminum,0,0,0
data_83_17.jpg,-0.001,61632,-14,Aluminum,0,0,0
data_83_18.jpg,0.0002,61572,-74,Aluminum,0,0,0
data_83_19.jpg,0.0,61583,-63,Aluminum,0,0,0
data_83_20.jpg,-0.0006,61413,-233,Aluminum,0,0,0
data_84_1.jpg,-0.0002,61388,-258,Aluminum,0,0,1
data_84_2.jpg,-0.0016,61495,-151,Aluminum,0,0,1
data_84_3.jpg,-0.0007,61533,-113,Aluminum,0,0,1
data_84_4.jpg,-0.0007,61507,-139,Aluminum,0,0,1
data_84_5.jpg,0.0003,61057,-589,Aluminum,0,0,1
data_84_6.jpg,-0.0016,61436,-210,Aluminum,0,0,1
data_84_7.jpg,-0.0005,61344,-302,Aluminum,0,0,1
data_84_8.jpg,-0.0012,61642,-4,Aluminum,0,0,1
data_84_9.jpg,-0.001,61408,-238,Aluminum,0,0,1
data_84_10.jpg,-0.0006,61481,54,Aluminum,0,0,1
data_84_11.jpg,-0.0011,58960,-2467,Aluminum,0,0,1
data_84_12.jpg,0.0019,60994,-433,Aluminum,0,0,1
data_84_13.jpg,0.0007,61639,212,Aluminum,0,0,1
data_84_14.jpg,0.0001,61533,106,Aluminum,0,0,1
data_84_15.jpg,-0.0004,60404,-1023,Aluminum,0,0,1
data_84_16.jpg,-0.0001,61364,-63,Aluminum,0,0,1
data_84_17.jpg,0.001,61553,126,Aluminum,0,0,1
data_84_18.jpg,0.0002,61435,8,Aluminum,0,0,1
data_84_19.jpg,0.0006,58771,-2656,Aluminum,0,0,1
data_84_20.jpg,0.0014,61238,-189,Aluminum,0,0,1
data_85_1.jpg,0.0009,61280,-147,Aluminum,0,0,0
data_85_2.jpg,0.0003,61539,112,Aluminum,0,0,0
data_85_3.jpg,0.0003,61558,131,Aluminum,0,0,0
data_85_4.jpg,0.0001,61550,123,Aluminum,0,0,0
data_85_5.jpg,0.0001,61535,108,Aluminum,0,0,0
data_85_6.jpg,0.0004,60996,-431,Aluminum,0,0,0
data_85_7.jpg,0.001,61124,-303,Aluminum,0,0,0
data_85_8.jpg,0.0003,61392,-35,Aluminum,0,0,0
data_85_9.jpg,0.0008,61508,81,Aluminum,0,0,0
data_85_10.jpg,0.0,61448,21,Aluminum,0,0,0
data_85_11.jpg,0.0004,60718,-709,Aluminum,0,0,0
data_85_12.jpg,0.0016,61458,31,Aluminum,0,0,0
data_85_13.jpg,0.0014,61590,163,Aluminum,0,0,0
data_85_14.jpg,0.001,59234,-2193,Aluminum,0,0,0
data_85_15.jpg,0.001,61560,133,Aluminum,0,0,0
data_85_16.jpg,0.002,60674,-753,Aluminum,0,0,0
data_85_17.jpg,-0.0008,61513,86,Aluminum,0,0,0
data_85_18.jpg,0.0001,61571,144,Aluminum,0,0,0
data_85_19.jpg,0.0012,60315,-1112,Aluminum,0,0,0
data_85_20.jpg,0.0008,61439,12,Aluminum,0,0,0
data_86_1.jpg,0.0,61471,-173,Aluminum,0,0,0
data_86_2.jpg,0.0004,61497,-147,Aluminum,0,0,0
data_86_3.jpg,-0.0016,61618,-26,Aluminum,0,0,0
data_86_4.jpg,-0.0006,61516,-128,Aluminum,0,0,0
data_86_5.jpg,-0.0001,61422,-222,Aluminum,0,0,0
data_86_6.jpg,-0.0013,61498,-146,Aluminum,0,0,0
data_86_7.jpg,0.0006,61539,-105,Aluminum,0,0,0
data_86_8.jpg,0.0001,61505,-139,Aluminum,0,0,0
data_86_9.jpg,-0.0001,61574,-70,Aluminum,0,0,0
data_86_10.jpg,-0.0014,61186,-458,Aluminum,0,0,0
data_86_11.jpg,0.0002,59165,-2479,Aluminum,0,0,0
data_86_12.jpg,0.0003,61564,-80,Aluminum,0,0,0
data_86_13.jpg,-0.0013,61560,-84,Aluminum,0,0,0
data_86_14.jpg,-0.0008,61570,-74,Aluminum,0,0,0
data_86_15.jpg,-0.0001,59761,-1883,Aluminum,0,0,0
data_86_16.jpg,0.0017,61280,-364,Aluminum,0,0,0
data_86_17.jpg,0.0008,61604,-40,Aluminum,0,0,0
data_86_18.jpg,-0.0014,59082,-2562,Aluminum,0,0,0
data_86_19.jpg,0.0005,61524,-120,Aluminum,0,0,0
data_86_20.jpg,-0.0008,61170,-474,Aluminum,0,0,0
data_87_1.jpg,-0.0003,61387,-257,Aluminum,0,0,0
data_87_2.jpg,0.0007,61554,-90,Aluminum,0,0,0
data_87_3.jpg,0.0001,61525,-119,Aluminum,0,0,0
data_87_4.jpg,0.0002,61571,-73,Aluminum,0,0,0
data_87_5.jpg,0.0007,61484,-160,Aluminum,0,0,0
data_87_6.jpg,-0.0015,60929,-715,Aluminum,0,0,0
data_87_7.jpg,0.0005,61517,-127,Aluminum,0,0,0
data_87_8.jpg,0.0016,61418,-226,Aluminum,0,0,0
data_87_9.jpg,0.0011,61555,-89,Aluminum,0,0,0
data_87_10.jpg,0.0004,61534,-110,Aluminum,0,0,0
data_87_11.jpg,0.0011,59817,-1827,Aluminum,0,0,0
data_87_12.jpg,-0.0009,60639,-1005,Aluminum,0,0,0
data_87_13.jpg,0.0002,61632,-12,Aluminum,0,0,0
data_87_14.jpg,0.0009,61298,-346,Aluminum,0,0,0
data_87_15.jpg,0.0011,59636,-2008,Aluminum,0,0,0
data_87_16.jpg,0.0023,61078,-566,Aluminum,0,0,0
data_87_17.jpg,0.0011,61344,-300,Aluminum,0,0,0
data_87_18.jpg,-0.0007,59684,-1960,Aluminum,0,0,0
data_87_19.jpg,0.001,61517,-127,Aluminum,0,0,0
data_87_20.jpg,0.0029,61406,-238,Aluminum,0,0,0
data_88_1.jpg,-0.0006,61393,-147,Aluminum,0,0,1
data_88_2.jpg,0.0004,61493,-47,Aluminum,0,0,1
data_88_3.jpg,-0.0002,61627,87,Aluminum,0,0,1
data_88_4.jpg,0.0003,61588,48,Aluminum,0,0,1
data_88_5.jpg,-0.0002,61393,-147,Aluminum,0,0,1
data_88_6.jpg,0.0,61534,-6,Aluminum,0,0,1
data_88_7.jpg,0.0003,61445,-95,Aluminum,0,0,1
data_88_8.jpg,0.0002,61120,-420,Aluminum,0,0,1
data_88_9.jpg,0.0003,60997,-543,Aluminum,0,0,1
data_88_10.jpg,-0.0004,61448,-92,Aluminum,0,0,1
data_88_11.jpg,-0.0013,61333,-207,Aluminum,0,0,1
data_88_12.jpg,-0.0018,61485,-55,Aluminum,0,0,1
data_88_13.jpg,-0.0017,61561,21,Aluminum,0,0,1
data_88_14.jpg,-0.0021,61532,-8,Aluminum,0,0,1
data_88_15.jpg,-0.0026,60890,-650,Aluminum,0,0,1
data_88_16.jpg,-0.0012,61545,5,Aluminum,0,0,1
data_88_17.jpg,-0.0016,61627,87,Aluminum,0,0,1
data_88_18.jpg,-0.0016,60478,-1062,Aluminum,0,0,1
data_88_19.jpg,-0.002,61642,102,Aluminum,0,0,1
data_88_20.jpg,-0.0009,61608,68,Aluminum,0,0,1
data_89_1.jpg,0.0003,61000,-623,Aluminum,0,0,1
data_89_2.jpg,-0.0009,61184,-439,Aluminum,0,0,1
data_89_3.jpg,-0.0005,61636,13,Aluminum,0,0,1
data_89_4.jpg,-0.0001,61627,4,Aluminum,0,0,1
data_89_5.jpg,-0.0002,61148,-475,Aluminum,0,0,1
data_89_6.jpg,-0.0011,61617,-6,Aluminum,0,0,1
data_89_7.jpg,-0.0003,61198,-425,Aluminum,0,0,1
data_89_8.jpg,-0.0007,60548,-1075,Aluminum,0,0,1
data_89_9.jpg,-0.0011,61527,-96,Aluminum,0,0,1
data_89_10.jpg,-0.0011,61134,-489,Aluminum,0,0,1
data_89_11.jpg,0.0001,61040,-583,Aluminum,0,0,1
data_89_12.jpg,0.0005,61571,-52,Aluminum,0,0,1
data_89_13.jpg,-0.0009,61642,19,Aluminum,0,0,1
data_89_14.jpg,-0.0015,61333,-290,Aluminum,0,0,1
data_89_15.jpg,-0.0009,61415,-208,Aluminum,0,0,1
data_89_16.jpg,-0.0004,61279,-344,Aluminum,0,0,1
data_89_17.jpg,0.0001,60698,-925,Aluminum,0,0,1
data_89_18.jpg,-0.0012,61462,-161,Aluminum,0,0,1
data_89_19.jpg,-0.0009,61618,-5,Aluminum,0,0,1
data_89_20.jpg,0.0001,61495,-128,Aluminum,0,0,1
data_90_1.jpg,0.0002,60623,-1027,Aluminum,0,0,1
data_90_2.jpg,-0.0007,61612,-38,Aluminum,0,0,1
data_90_3.jpg,0.0001,60453,-1197,Aluminum,0,0,1
data_90_4.jpg,-0.0001,60739,-911,Aluminum,0,0,1
data_90_5.jpg,-0.0009,59745,-1905,Aluminum,0,0,1
data_90_6.jpg,-0.0007,60682,-968,Aluminum,0,0,1
data_90_7.jpg,-0.0001,61369,-281,Aluminum,0,0,1
data_90_8.jpg,0.0002,60769,-881,Aluminum,0,0,1
data_90_9.jpg,-0.0004,59720,-1930,Aluminum,0,0,1
data_90_10.jpg,0.0,60733,-917,Aluminum,0,0,1
data_90_11.jpg,-0.0003,61457,-193,Aluminum,0,0,1
data_90_12.jpg,-0.0002,60640,-1010,Aluminum,0,0,1
data_90_13.jpg,-0.0003,61625,-25,Aluminum,0,0,1
data_90_14.jpg,-0.001,61316,-334,Aluminum,0,0,1
data_90_15.jpg,-0.0004,61620,-30,Aluminum,0,0,1
data_90_16.jpg,-0.001,61202,-448,Aluminum,0,0,1
data_90_17.jpg,-0.0004,61429,-221,Aluminum,0,0,1
data_90_18.jpg,-0.0008,61531,-119,Aluminum,0,0,1
data_90_19.jpg,-0.0008,61544,-106,Aluminum,0,0,1
data_90_20.jpg,-0.0006,61352,-298,Aluminum,0,0,1
data_91_1.jpg,-0.0004,59040,-2610,Aluminum,0,0,1
data_91_2.jpg,-0.0006,60330,-1320,Aluminum,0,0,1
data_91_3.jpg,-0.0004,61580,-70,Aluminum,0,0,1
data_91_4.jpg,0.0001,61604,-46,Aluminum,0,0,1
data_91_5.jpg,-0.0004,59261,-2389,Aluminum,0,0,1
data_91_6.jpg,-0.0004,60777,-873,Aluminum,0,0,1
data_91_7.jpg,-0.0005,61339,-311,Aluminum,0,0,1
data_91_8.jpg,-0.0013,61228,-422,Aluminum,0,0,1
data_91_9.jpg,-0.0004,59454,-2196,Aluminum,0,0,1
data_91_10.jpg,-0.0004,60899,-751,Aluminum,0,0,1
data_91_11.jpg,0.0,61443,-207,Aluminum,0,0,1
data_91_12.jpg,-0.001,61556,-94,Aluminum,0,0,1
data_91_13.jpg,0.0,61637,-13,Aluminum,0,0,1
data_91_14.jpg,-0.0004,61208,-442,Aluminum,0,0,1
data_91_15.jpg,-0.0005,61463,-187,Aluminum,0,0,1
data_91_16.jpg,-0.0003,61589,-61,Aluminum,0,0,1
data_91_17.jpg,-0.0008,61588,-62,Aluminum,0,0,1
data_91_18.jpg,-0.0008,61234,-416,Aluminum,0,0,1
data_91_19.jpg,-0.0007,61459,-191,Aluminum,0,0,1
data_91_20.jpg,-0.0001,61641,-9,Aluminum,0,0,1
data_92_1.jpg,-0.0004,61299,-347,Aluminum,0,0,1
data_92_2.jpg,-0.0006,60627,-1019,Aluminum,0,0,1
data_92_3.jpg,-0.0022,60383,-1263,Aluminum,0,0,1
data_92_4.jpg,-0.0001,61147,-499,Aluminum,0,0,1
data_92_5.jpg,-0.0014,60857,-789,Aluminum,0,0,1
data_92_6.jpg,0.0001,60924,-722,Aluminum,0,0,1
data_92_7.jpg,-0.0007,60362,-1284,Aluminum,0,0,1
data_92_8.jpg,0.0012,60765,-881,Aluminum,0,0,1
data_92_9.jpg,-0.0025,61157,-489,Aluminum,0,0,1
data_92_10.jpg,-0.0003,60973,-673,Aluminum,0,0,1
data_92_11.jpg,0.0009,61270,-376,Aluminum,0,0,1
data_92_12.jpg,-0.0006,61471,-175,Aluminum,0,0,1
data_92_13.jpg,-0.0012,61526,-120,Aluminum,0,0,1
data_92_14.jpg,0.0006,59875,-1771,Aluminum,0,0,1
data_92_15.jpg,-0.0011,61541,-105,Aluminum,0,0,1
data_92_16.jpg,0.0011,61017,-629,Aluminum,0,0,1
data_92_17.jpg,0.0002,60935,-711,Aluminum,0,0,1
data_92_18.jpg,-0.0006,61006,-640,Aluminum,0,0,1
data_92_19.jpg,-0.0015,60986,-660,Aluminum,0,0,1
data_92_20.jpg,0.0012,61304,-342,Aluminum,0,0,1
data_93_1.jpg,0.0008,61116,-438,Aluminum,0,0,1
data_93_2.jpg,0.0006,61424,-130,Aluminum,0,0,1
data_93_3.jpg,0.0007,61430,-124,Aluminum,0,0,1
data_93_4.jpg,0.0003,61506,-48,Aluminum,0,0,1
data_93_5.jpg,0.0008,61097,-457,Aluminum,0,0,1
data_93_6.jpg,-0.0001,61611,57,Aluminum,0,0,1
data_93_7.jpg,-0.0007,61449,-105,Aluminum,0,0,1
data_93_8.jpg,0.0004,61040,-514,Aluminum,0,0,1
data_93_9.jpg,-0.0001,60332,-1222,Aluminum,0,0,1
data_93_10.jpg,0.0004,60139,-1415,Aluminum,0,0,1
data_93_11.jpg,0.0003,61030,-524,Aluminum,0,0,1
data_93_12.jpg,-0.0002,61614,60,Aluminum,0,0,1
data_93_13.jpg,-0.0003,61494,-60,Aluminum,0,0,1
data_93_14.jpg,0.0,61643,89,Aluminum,0,0,1
data_93_15.jpg,-0.0003,61345,-209,Aluminum,0,0,1
data_93_16.jpg,-0.0004,61523,-31,Aluminum,0,0,1
data_93_17.jpg,-0.0006,61474,-80,Aluminum,0,0,1
data_93_18.jpg,0.0004,61259,-295,Aluminum,0,0,1
data_93_19.jpg,-0.0006,61495,-59,Aluminum,0,0,1
data_93_20.jpg,0.0004,61633,79,Aluminum,0,0,1
data_94_1.jpg,0.0002,60768,-786,Aluminum,0,0,1
data_94_2.jpg,-0.0008,61289,-265,Aluminum,0,0,1
data_94_3.jpg,-0.0001,61495,-59,Aluminum,0,0,1
data_94_4.jpg,-0.0003,61640,86,Aluminum,0,0,1
data_94_5.jpg,-0.0011,61220,-334,Aluminum,0,0,1
data_94_6.jpg,-0.0006,61065,-489,Aluminum,0,0,1
data_94_7.jpg,-0.0002,61549,-5,Aluminum,0,0,1
data_94_8.jpg,-0.0006,61566,12,Aluminum,0,0,1
data_94_9.jpg,-0.0009,61529,-25,Aluminum,0,0,1
data_94_10.jpg,-0.0002,60815,-739,Aluminum,0,0,1
data_94_11.jpg,-0.0011,61452,-102,Aluminum,0,0,1
data_94_12.jpg,-0.0001,59617,-1937,Aluminum,0,0,1
data_94_13.jpg,-0.0008,60384,-1170,Aluminum,0,0,1
data_94_14.jpg,-0.0009,61563,9,Aluminum,0,0,1
data_94_15.jpg,-0.0012,61651,97,Aluminum,0,0,1
data_94_16.jpg,-0.003,61446,-108,Aluminum,0,0,1
data_94_17.jpg,-0.0011,60822,-732,Aluminum,0,0,1
data_94_18.jpg,-0.0006,60410,-1144,Aluminum,0,0,1
data_94_19.jpg,-0.001,61645,91,Aluminum,0,0,1
data_94_20.jpg,-0.0016,61589,35,Aluminum,0,0,1
data_95_1.jpg,-0.0019,61469,-85,Aluminum,0,0,1
data_95_2.jpg,-0.0013,61567,13,Aluminum,0,0,1
data_95_3.jpg,-0.0012,61538,-16,Aluminum,0,0,1
data_95_4.jpg,-0.0012,61642,88,Aluminum,0,0,1
data_95_5.jpg,-0.0006,61098,-456,Aluminum,0,0,1
data_95_6.jpg,0.0003,61646,109,Aluminum,0,0,1
data_95_7.jpg,-0.0006,61477,-60,Aluminum,0,0,1
data_95_8.jpg,-0.0002,61586,49,Aluminum,0,0,1
data_95_9.jpg,0.0001,61166,-371,Aluminum,0,0,1
data_95_10.jpg,0.0,61106,-431,Aluminum,0,0,1
data_95_11.jpg,0.0004,61436,-101,Aluminum,0,0,1
data_95_12.jpg,-0.0011,61616,79,Aluminum,0,0,1
data_95_13.jpg,0.0002,61542,5,Aluminum,0,0,1
data_95_14.jpg,0.0006,61555,18,Aluminum,0,0,1
data_95_15.jpg,0.0006,61485,-52,Aluminum,0,0,1
data_95_16.jpg,0.0003,61636,99,Aluminum,0,0,1
data_95_17.jpg,0.0002,61359,-178,Aluminum,0,0,1
data_95_18.jpg,-0.0001,61637,100,Aluminum,0,0,1
data_95_19.jpg,0.0006,61112,-425,Aluminum,0,0,1
data_95_20.jpg,0.0007,61041,-496,Aluminum,0,0,1
data_96_1.jpg,0.0002,61100,-437,Aluminum,0,0,1
data_96_2.jpg,0.0004,60862,-675,Aluminum,0,0,1
data_96_3.jpg,-0.0006,61577,40,Aluminum,0,0,1
data_96_4.jpg,0.0011,61640,103,Aluminum,0,0,1
data_96_5.jpg,0.0001,61644,107,Aluminum,0,0,1
data_96_6.jpg,0.0003,61577,40,Aluminum,0,0,1
data_96_7.jpg,-0.0002,59804,-1733,Aluminum,0,0,1
data_96_8.jpg,-0.0004,61457,-80,Aluminum,0,0,1
data_96_9.jpg,0.0003,60817,-720,Aluminum,0,0,1
data_96_10.jpg,-0.0002,61601,64,Aluminum,0,0,1
data_96_11.jpg,0.0002,61001,-536,Aluminum,0,0,1
data_96_12.jpg,0.0002,60949,-588,Aluminum,0,0,1
data_96_13.jpg,0.0004,61619,82,Aluminum,0,0,1
data_96_14.jpg,0.0006,61646,109,Aluminum,0,0,1
data_96_15.jpg,0.0003,61270,-267,Aluminum,0,0,1
data_96_16.jpg,-0.0001,60704,-833,Aluminum,0,0,1
data_96_17.jpg,-0.0003,61582,45,Aluminum,0,0,1
data_96_18.jpg,-0.0003,61534,-3,Aluminum,0,0,1
data_96_19.jpg,-0.0003,61638,101,Aluminum,0,0,1
data_96_20.jpg,0.0002,60445,-1092,Aluminum,0,0,1
data_97_1.jpg,-0.0004,61545,8,Aluminum,0,0,1
data_97_2.jpg,-0.0004,61106,-431,Aluminum,0,0,1
data_97_3.jpg,-0.0005,61635,98,Aluminum,0,0,1
data_97_4.jpg,0.0002,61533,-4,Aluminum,0,0,1
data_97_5.jpg,0.0004,61193,-344,Aluminum,0,0,1
data_97_6.jpg,0.0006,61197,-340,Aluminum,0,0,1
data_97_7.jpg,0.0004,61553,16,Aluminum,0,0,1
data_97_8.jpg,-0.002,61648,111,Aluminum,0,0,1
data_97_9.jpg,0.0005,60812,-725,Aluminum,0,0,1
data_97_10.jpg,-0.0003,61518,-19,Aluminum,0,0,1
data_97_11.jpg,0.0,61549,12,Aluminum,0,0,1
data_97_12.jpg,-0.0021,61147,-390,Aluminum,0,0,1
data_97_13.jpg,0.0001,60236,-1301,Aluminum,0,0,1
data_97_14.jpg,-0.0008,61549,12,Aluminum,0,0,1
data_97_15.jpg,-0.0003,60874,-663,Aluminum,0,0,1
data_97_16.jpg,-0.0004,61154,-383,Aluminum,0,0,1
data_97_17.jpg,0.0002,61571,34,Aluminum,0,0,1
data_97_18.jpg,0.0013,61263,-274,Aluminum,0,0,1
data_97_19.jpg,0.0004,61554,17,Aluminum,0,0,1
data_97_20.jpg,0.0,61595,58,Aluminum,0,0,1
data_98_1.jpg,-0.0004,60677,-909,Aluminum,0,1,0
data_98_2.jpg,0.0006,61535,-51,Aluminum,0,1,0
data_98_3.jpg,-0.0006,61519,-67,Aluminum,0,1,0
data_98_4.jpg,0.0,61647,61,Aluminum,0,1,0
data_98_5.jpg,-0.0004,61530,-56,Aluminum,0,1,0
data_98_6.jpg,-0.0001,60823,-763,Aluminum,0,1,0
data_98_7.jpg,0.0,61548,-38,Aluminum,0,1,0
data_98_8.jpg,-0.0003,61576,-10,Aluminum,0,1,0
data_98_9.jpg,0.0011,61023,-563,Aluminum,0,1,0
data_98_10.jpg,0.0003,61595,9,Aluminum,0,1,0
data_98_11.jpg,0.0001,61199,-387,Aluminum,0,1,0
data_98_12.jpg,-0.0005,61503,-83,Aluminum,0,1,0
data_98_13.jpg,0.0002,61605,19,Aluminum,0,1,0
data_98_14.jpg,0.0001,61546,-40,Aluminum,0,1,0
data_98_15.jpg,0.0001,61015,-571,Aluminum,0,1,0
data_98_16.jpg,0.0002,60681,-905,Aluminum,0,1,0
data_98_17.jpg,-0.0006,61635,49,Aluminum,0,1,0
data_98_18.jpg,0.0001,61602,16,Aluminum,0,1,0
data_98_19.jpg,-0.0004,61427,-159,Aluminum,0,1,0
data_98_20.jpg,-0.0001,61638,52,Aluminum,0,1,0
data_99_1.jpg,0.0004,61645,46,Aluminum,0,1,1
data_99_2.jpg,0.0001,59767,-1832,Aluminum,0,1,1
data_99_3.jpg,-0.0002,61607,8,Aluminum,0,1,1
data_99_4.jpg,-0.0007,61414,-185,Aluminum,0,1,1
data_99_5.jpg,0.0001,61639,40,Aluminum,0,1,1
data_99_6.jpg,-0.0001,61569,-30,Aluminum,0,1,1
data_99_7.jpg,-0.0011,60551,-1048,Aluminum,0,1,1
data_99_8.jpg,-0.0008,61646,60,Aluminum,0,1,1
data_99_9.jpg,-0.0001,61552,-34,Aluminum,0,1,1
data_99_10.jpg,0.0004,61270,-316,Aluminum,0,1,1
data_99_11.jpg,-0.0003,61594,8,Aluminum,0,1,1
data_99_12.jpg,-0.0006,61544,-42,Aluminum,0,1,1
data_99_13.jpg,-0.0008,61643,57,Aluminum,0,1,1
data_99_14.jpg,0.0005,60774,-812,Aluminum,0,1,1
data_99_15.jpg,-0.0002,61608,22,Aluminum,0,1,1
data_99_16.jpg,-0.0006,61583,-3,Aluminum,0,1,1
data_99_17.jpg,-0.0007,61397,-189,Aluminum,0,1,1
data_99_18.jpg,-0.0004,61581,-5,Aluminum,0,1,1
data_99_19.jpg,0.0001,61531,-55,Aluminum,0,1,1
data_99_20.jpg,0.0006,61635,49,Aluminum,0,1,1
data_100_1.jpg,0.0003,61640,54,Aluminum,0,1,1
data_100_2.jpg,-0.0001,61140,-446,Aluminum,0,1,1
data_100_3.jpg,0.0001,61155,-431,Aluminum,0,1,1
data_100_4.jpg,0.0004,61643,57,Aluminum,0,1,1
data_100_5.jpg,-0.0003,61609,23,Aluminum,0,1,1
data_100_6.jpg,0.0006,61557,-29,Aluminum,0,1,1
data_100_7.jpg,0.0006,59669,-1917,Aluminum,0,1,1
data_100_8.jpg,-0.0003,61359,-227,Aluminum,0,1,1
data_100_9.jpg,0.0006,60241,-1345,Aluminum,0,1,1
data_100_10.jpg,0.0005,61628,42,Aluminum,0,1,1
data_100_11.jpg,0.0002,59443,-2143,Aluminum,0,1,1
data_100_12.jpg,0.0006,61584,-2,Aluminum,0,1,1
data_100_13.jpg,0.0013,61632,46,Aluminum,0,1,1
data_100_14.jpg,0.0001,58984,-2602,Aluminum,0,1,1
data_100_15.jpg,0.0006,61541,-45,Aluminum,0,1,1
data_100_16.jpg,-0.0001,60965,-621,Aluminum,0,1,1
data_100_17.jpg,0.0,61417,-169,Aluminum,0,1,1
data_100_18.jpg,0.0006,61652,66,Aluminum,0,1,1
data_100_19.jpg,0.0014,61634,48,Aluminum,0,1,1
data_100_20.jpg,0.0001,61340,-246,Aluminum,0,1,1
data_101_1.jpg,-0.0001,61513,-73,Aluminum,0,1,1
data_101_2.jpg,-0.0002,61633,47,Aluminum,0,1,1
data_101_3.jpg,0.0006,59434,-2152,Aluminum,0,1,1
data_101_4.jpg,0.0002,61572,-14,Aluminum,0,1,1
data_101_5.jpg,-0.0003,59631,-1955,Aluminum,0,1,1
data_101_6.jpg,-0.0003,61237,-349,Aluminum,0,1,1
data_101_7.jpg,-0.001,61422,-164,Aluminum,0,1,1
data_101_8.jpg,0.0005,59398,-2188,Aluminum,0,1,1
data_101_9.jpg,-0.0006,61641,55,Aluminum,0,1,1
data_101_10.jpg,0.0005,60227,-1359,Aluminum,0,1,1
data_101_11.jpg,0.0008,61449,-137,Aluminum,0,1,1
data_101_12.jpg,0.0014,60732,-854,Aluminum,0,1,1
data_101_13.jpg,0.0003,61437,-149,Aluminum,0,1,1
data_101_14.jpg,0.0008,61647,61,Aluminum,0,1,1
